147	3131						Minoen			époque minoenne	Grèce minoenne						Bronze moyen																Minoan(en)	Minoico(es)	Minoico(it)	Minoïsch(nl)	Minoische Zeit(de)	مينوي(ar)	(2600-1400)	
148	150269							Minoen ancien																									Antico Minoico(it)	Early Minoan(en)	Frühminoische Zeit(de)	Minoico Antiguo(es)	Vroeg-Minoïsch(nl)		(3100-2000)	Chronologie de Sir Arthur Evans
149	177619								période pré-palatiale	période prépalatiale																							età prepalaziale(it)	Prepalacial(es)	Prepalatial(en)	Prepalatiale periode(nl)			De nouveau migrants venus de l'Est arrivent en Crète. Les poteries sont plus fines, le travail du cuivre et du bronze se généralise.	Chronologie de Nikolaos Platon (1958).
150	150271							Minoen moyen																									Medio Minoico(it)	Midden-Minoïsch(nl)	Middle Minoan(en)	Minoico Medio(es)	Mittelminoische Zeit(de)		(2000-1550)	Chronologie de Sir Arthur Evans
151	177620								période proto-palatiale	période paléopalatiale	période paléo-palatiale	période protopalatiale																					età protopalaziale(it)	Protopalacial(es)	Protopalatiaal(nl)	Protopalatial(en)			2100 – 1650 av. J.-C. La Crète atteint une position prééminente en mer Méditerranée. Elle introduit l'écriture phonétique en Europe à travers deux systèmes contemporains : les hiéroglyphes crétois d'une part, le linéaire A d'autre part, un millénaire environ avant l'alphabet grec. L'éruption de Santorin (« éruption minoenne ») dont les vagues de tsunami ravagent les côtes crétoises est datée environ de 1600 av. J.-C.	Chronologie de Nikolaos Platon (1958).
152	150273							Minoen récent																									Laat-Minoïsch(nl)	Late Minoan(en)	Minoico Tardío(es)	Spätminoische Zeit(de)	Tardo Minoico(it)		(1550-1100)	Chronologie de Sir Arthur Evans
153	177621								période néo-palatiale																								età neopalaziale(it)	Minoico Neopalacial(es)	Neopalatiaal(nl)	Neopalatial(en)			1700 – 1450 av. J.-C. Destruction des palais vers -1700 suivie d'une reconstruction, apogée du système palatial.	Chronologie de Nikolaos Platon (1958).
154	177622								période post-palatiale								époque mycénienne																età post palaziale(it)	Minoico Postpalacial(es)	Postpalatiaal(nl)	Postpalatial(en)			1450 – 1200 av. J.-C. : La culture minoenne décline rapidement. Chute de Cnossos. Les Mycéniens envahissent la Crète. Apparition du système d'écriture dit linéaire B.	Chronologie de Nikolaos Platon (1958).
155	177623							Subminoen									époque protogéométrique																Postminoico(it)	Subminoan(en)	Subminoico(es)	Subminoische Zeit(de)			De 1100 à 900 av. J.-C.	
156	3252						siècles obscurs			Age obscur	Age sombre	Dark ages	ép homérique	Grèce homérique			époque géométrique	époque protogéométrique	époque submycénienne														Dark Ages(en)	duistere eeuwen(nl)	Dunkle Zeitalter(de)	Medioevo ellenico(it)	siglos oscuros(es)	القرون المظلمة(ar)	de 1200 à 800 pour les historiographes	
157	2982				Antiquité romaine					époque romaine	ép romaine	Romain					oppidum	droit romain	philosophie romaine	Égypte gréco-romaine													Antichità romana(it)	Antigüedad romana(es)	Roman Antiquity(en)	Romeinse Oudheid(nl)	Römische Antike(de)	تاريخ قديم روماني(ar)		
158	3069					Empire romain				époque impériale	époque romaine impériale	Gaule romaine	Rome Empire																				Imperio romano(es)	Impero romano(it)	Roman Empire(en)	Romeinse Keizerrijk(nl)	Römisches Reich(de)	الإمبراطورية الرومانية(ar)	Nom donné par les historiens à la domination romaine antique entre 27 av. J.-C. et 476 ap. J.-C. (Wikipédia)	
159	2989						Bas-Empire romain			Rome-Bas Empire							Empereurs d'Occident	Tétrarchie	Antiquité tardive	IIIe siècle													Bajo Imperio(es)	Basso Impero(it)	Hohe Kaiserzeit(de)	laat-Romeinse Keizerrijk(nl)	Late Empire(en)	الامبراطورية الدنيا(ar)	Il constitue avec le Haut-Empire une des deux découpes historiographiques de l'Empire romain dans l'historiographie romaine vue par les historiens français. Ces termes sont des concepts très usuels, mais leurs limites chronologiques respectives ne sont pas fixées de façon unanime. On fixe la plupart du temps cette période entre les années 284 et 476.(Wikipédia)	
160	155955						époque gallo-romaine																																Période qui débute avec la conquête de la Gaule (IIe siècle avant J.C. et s'achève à la fin de l'Empire romain d'Occident (476 après J.-C.)	
161	3095						Haut-Empire romain			Haut Empire	Rome Haut-Empire						Flaviens	Julio-Claudiens	Sévères	Antonins	Ier siècle	IIe siècle											Alto Imperio(es)	Alto Impero(it)	Early Empire(en)	Frühe Kaiserzeit(de)	vroeg-Romeinse Keizerrijk(nl)	الامبراطورية العليا(ar)	Il  constitue, avec le Bas-Empire, une des deux découpes historiographiques de l'Empire romain telle que vue par les historiens français. Ces termes sont des concepts très usuels, mais leurs limites chronologiques respectives ne sont pas fixées de façon unanime. Elle désigne la première période de l’Empire romain, qui débute en 27 av. J.-C. avec le principat d'Auguste, et inclut le règne idéalisé des Antonins. (Wikipédia)	
162	155958							époque des Antonins									Hadrien	Marc Aurèle	Nerva	Trajan	Verus	Antonin le Pieux	Commode																	
163	155959							époque des Sévères									Elagabal	Géta	Macrin	Septime Sévère	Sévère Alexandre	Caracalla																		
164	155957							époque flavienne									Titus	Vespasien	Domitien																					
165	155956							époque julio-claudienne									Néron	Tibère	Auguste	Caligula	Claude 1																			
166	30085								époque augustéenne	Règne d'Auguste							Auguste																Augustan Age(en)	bewind van Augustus(nl)	regno di Augusto(it)	reino de Augusto(es)	Zeit des Augustus(de)	عهد أوغسطس(ar)	27 av. J-C à 14 ap. J.C	
167	3123					Italie archaïque				Rome archaïque																							Archaic Italy(en)	archaïsch Italië(nl)	Italia arcaica(es)	Italia arcaica(it)	Vorrömische Epoche(de)	إيطاليا القديمة(ar)		
168	3301						époque étrusque			époque étrusque																							Etruscan Period(en)	Etruskerzeit(de)	Etruskische periode(nl)	periodo etrusco(it)	período etrusco(es)	الفترة الأتروسكية(ar)		
169	3186						Rome royale			ép romaine royale	Tarquins						Rois de Rome																koninklijk Rome(nl)	Roma - Età regia(it)	Roma real(es)	Römische Königszeit(de)	Royal Rome(en)	روما الملكية(ar)		
170	3194					République romaine				époque républicaine	ép républicaine	ép romaine républicaine	Rome-République																				Repubblica romana(it)	República romana(es)	Roman Republic(en)	Romeinse republiek(nl)	Römische Republik(de)	الجمهورية الرومانية(ar)	509 av. J.-C. - 27 av. J.-C.	
171	3298						époque tardo-républicaine																										età tardo-repubblicana(it)	laat-Republikeinse periode(nl)	Late Republic Period(en)	período tardo-republicano(es)	Späte Republik(de)	الفترة المتأخرة من عصر الجمهوري(ar)		
172	2983				Antiquité tardive					époque romaine tardive							Bas-Empire romain	IVe siècle	Ve siècle														Antigüedad tardía(es)	Late Antiquity(en)	late oudheid(nl)	Spätantike(de)	Tarda antichità(it)	أواخر التاريخ القديم(ar)		
173	3062					Empire romain d'Occident				Empire romain d'Occident							Chute de l'Empire romain																Imperio de Occidente(es)	Impero d'Occidente(it)	Western Empire(en)	West-Romeinse Rijk(nl)	Weströmisches Reich(de)	امبراطورية الغرب(ar)	jusqu'en 476	
174	3063					Empire romain d'Orient																											Eastern Empire(en)	Imperio de Oriente(es)	Impero d'Oriente(it)	Oost-Romeinse Rijk(nl)	Oströmische Reich(de)	الإمبراطورية الشرقية(ar)	jusqu'en 641	
175	156060					époque des grandes invasions				époque des invasions barbares							Francs	Germains	Goths	Huns	Lombards	Slaves	Vandales	Wisigoths									Migration Period(en)	período de las grandes migraciones(es)	periodo delle migrazione barbariche(it)	Völkerwanderungszeit(de)			La recherche historique regroupe sous l’expression « invasions barbares » ou grandes invasions les mouvements migratoires des populations germaniques, hunniques et autres, à partir de l’arrivée des Huns dans l’Est de l’Europe centrale aux environs de 375 jusqu’à celles des Lombards en Italie en 568 et des Slaves dans l’Empire romain d'Orient en 577. Dans la recherche historique moderne, l’adjectif « barbares » n’a pas de connotation péjorative mais fait référence au barbaricum, mot par lequel les auteurs romains désignaient ce qui était hors de leur imperium. (Wikipédia)	
176	3192					époque des royaumes barbares											IVe siècle	VIe siècle	Ve siècle														Barbarian kingdoms period(en)						Époque où les premiers royaumes sont fondés sur le territoire de l'Empire romain d'Occident par les peuples germaniques après les invasions barbares qui s'étend du IVe au VIe siècle. (d'après Wikipédia)	
177	151153			Antiquité proche-orientale													âge du Bronze	âge du Fer	Anatolie	Mésopotamie	Orient ancien												Near eastern Antiquity(en)						Période associée aux civilisations qui se sont épanouies du Néolithique à la haute Antiquité au sein d'un espace comprenant dans son acception la plus restreinte le Levant à l'ouest, la Mésopotamie à l'est, l'Anatolie au nord et parfois élargi à la péninsule Arabique, au Caucase et à la frange méridionale de l'Asie centrale. (d'après Wikipédia)	Ce terme n'inclut pas la préhistoire du Proche-Orient.
178	211				ancien royaume hittite																												Altes Hethiterreich(de)	Antico regno ittita(it)	Hittite Old Kingdom(en)	Imperio Antiguo hitita(es)	Oude Hettitische Rijk(nl)	الامبراطورية الحثية القديمة(ar)	v. 1680-v. 1430 av. J.-C.	
179	155969				Chalcolithique tardif					LC							période d'Uruk	période de Gawra															Late Chalcolithic(en)	كالكوليتي أخير(ar)					Le terme de « Chalcolithique tardif » ou « Late Chalcolithic» a été proposé lors de la rencontre de l’école de recherche américaine qui s’est tenue à Santa Fe en 1998, pour désigner la période qui s'étend de la fin de la période d’Obeid (4400 av. J.-C.), au début du Bronze ancien (3000 B.C.). Cette période fut divisée cinq sous-périodes numérotées de LC I à V.  Le terme de « Late Chalcolithic » remplace les expressions « période d’Uruk », caractérisant le Sud et « période de Gawra » le Nord de la Mésopotamie ; d’une part, ces deux périodes ne sont pas totalement contemporaines et, d’autre part, l’influence urukéenne sur le Nord est maintenant reconnue comme un phénomène de longue durée. (Butterlin 2003, 204-215, Les temps proto-urbains de Mésopotamie ; Rothman, 2001, 5-12, The Local and the Regional).	Les descripteurs période d'Uruk et période de Gawra sont conservés.
180	155970					LC I																																	4400-4200 av. J.-C.	
181	155971					LC II																																	4200-3900 av. J.-C.	
182	155972					LC III																																	3900-3600 av. J.-C.	
183	155973					LC IV																																	3600-3400 av. J.-C.	
184	155974					LC V																																	3400-3000 av. J.-C.	
185	3061				Empire akkadien					Empire accadien	Empire d'Agadé	Empire d'Akkad					Empereurs akkadiens	Manishtusu	Naram-Sin	Sargon 1	Bronze ancien	Rimush	Sharkalisharri										Akkadian Empire(en)	Akkadische Rijk(nl)	Imperio acadio(es)	Impero accadico(it)	Reich von Akkad(de)	الامبراطورية الأكادية(ar)	Du nom d'Akkad (ou Agadé) ville de Mésopotamie fondée par Sargon, capitale d’un empire unifiant Mésopotamie méridionale et centrale de 2334 à 2200 av. J.-C. L’empire Akkadien représente les premières tentatives d'exercer un contrôle politique extensible sur un territoire diversifié. (The Ancient Near East 2011, 137 ; Civilizations of the Ancient Near East 1995, 808). (fr)	
186	18342				Empire hittite												Gouvernants hittites																Hethiterreich(de)	Hettitisch Rijk(nl)	Hittite Empire(en)	Imperio hittita(es)	Impero ittita(it)	الامبراطورية الحيثية(ar)		
187	27754				Empire kouchan					Empire kousan	époque kouchane	époque kushane	période kouchane																				Imperio Kushán(es)	Impero Kushan(it)	Kushan Empire(en)	Kushan-Reich(de)	Kushanrijk(nl)	امبراطورية كوشان(ar)	Ier au IIIe siècle. -  Empire qui à son apogée, s’étendait du Tadjikistan à la mer Caspienne et à l’Afghanistan et, vers le sud, à la vallée du Gange. (d'après Wikipédia)	
188	36223				Empire mède												Empereurs mèdes	âge du Fer															Imperio Medo(es)	Impero mèdi(it)	Mederreich(de)	Median Empire(en)	Medische Rijk(nl)	الامبراطورية الميدية(ar)	640-558	
189	3064				Empire mitannien					Royaume de Mitanni							Kirta	Bronze final															Imperio mitano(es)	Mitanni Empire(en)	Mitanni-Reich(de)	Mitanni Rijk(nl)	Regno mitanno(it)	الامبراطورية الميتانية(ar)	1500-1375	
190	155977				Empire mittanien												Hourrites																Mitanni koninkrijk(nl)	Mittani Empire(en)	Regno Mittani(it)				XVIIe s.-XIIIe s. av. J.-C. - Période de domination hourrite sur un royaume du Proche-Orient ancien dont le centre était situé au nord-est de la Syrie actuelle, dans le triangle du Khabur. (D'après Wikipédia)	
191	24469				Empire parthe					Empire arsacide							Rois des Parthes																Empire parto(es)	Impero parto(it)	Partherreich(de)	Parthian Empire(en)	Parthische Rijk(nl)	الامبراطورية البارثية(ar)	247 av. J.-C. – 224 ap. J.-C.	
192	3068				Empire perse												époque néo-élamite	Iran															Imperio persa(es)	Impero persiano(it)	Perserreich(de)	Persian Empire(en)	Perziche Rijk(nl)	الامبراطورية الفارسية(ar)	529-330	
193	3253					Empire achéménide											Achéménides	XXVIIe dynastie égyptienne	XXXIe dynastie égyptienne														Achaemenid Empire(en)	Achämenidenzeit(de)	periode van de Achaemeniden(nl)	periodo achemenide(it)	período aqueménide(es)	العصر الأخميني(ar)		
194	3295					Empire sassanide				Iran sassanide							Sassanides																período sasánida(es)	periodo sassanide(it)	Sassanian Period(en)	Sassanidenzeit(de)	Sassanidische periode(nl)	العصر الساساني(ar)	Les Sassanides règnent sur le Grand Iran de 224 jusqu'à l'invasion musulmane des Arabes en 651. Cette période constitue un âge d'or pour la région, tant sur le plan artistique que politique et religieux. (Wikipédia)	
195	155978				Empire séleucide												époque hellénistique																							
196	3266				époque des dynasties amorites												Dynastie amorite	Bronze moyen															Amorite Dynasties Period(en)	Amurriter(de)	Età amorrea(it)	periode van de Amoritische Dynastieën(nl)	período de las dinastías amoritas(es)	عصر السلالات الأمورية(ar)	2003-1760	
197	3050				époque des dynasties archaïques					DA	époque présargonique	époque proto-dynastique	période des dynasties archaïques	période proto-dynastique			Dynasties archaïques	Bronze ancien															Early Dynastic Period(en)	Frühdynastische Zeit(de)	período de las dinastías arcaicas(es)	Protodinastico sumerico(it)	Sumerische vroeg-dynastieke periode(nl)	عصر السلالات الباكرة(ar)	2750-2350. La période des dynasties archaïques est marquée par une très grande fragmentation politique. La basse Mésopotamie après le milieu du IIIe millénaire est ainsi divisée entre plusieurs cités-États : Ur, Uruk, Lagash, Umma, Shuruppak, Adab, Nippur, peut-être Larak, dans le pays sumérien, et Kish et Akshak, voire Sippar en pays sémite	
198	155979					époque des dynasties archaïques I																																		
199	155980					époque des dynasties archaïques II																																		
200	155981					époque des dynasties archaïques III																																		
201	24468				époque élamite					Empire élamite	période élamite																						Elamite Empire(en)	Imperio elamita(es)	Impero elamita(it)	Reich Elam(de)	الامبراطورية العيلامية(ar)		vers 3000 av. J.-C. à 200 ap. J.-C. - Les termes d’Élam et de Susiane correspondant à deux entités distinctes ont été confondus. L’Élam est un pays situé à l’origine sur le Plateau iranien. Les frontières de l’empire varient selon la période et les points de vue des auteurs qui les ont décrits. Pendant le 3e millénaire, les sources mésopotamiennes considèrent le territoire d’Élam comme correspondant au Plateau iranien. À la fin du 3 e millénaire, l’alliance avec le peuple de Susiane a mis fin à l’empire d’Ur en 2004 av. J.-C. La Susiane, dépendante auparavant de l’empire akkadien et de celui d’Ur III, est incluse dans l'ensemble élamite dominé par les dynastes d'Awan à l'époque paléo-élamite. La royauté passe ensuite aux rois de Simashki. Les limites de l'Élam à l'époque la dynastie Epartid (Sukkalmah) et pendant le méso-élamite sont plus difficiles à déterminer. Cependant, il semble que les provinces actuelles du Khuzistan, du Fars, du Luristan, du Larestan et du Kerman constituaient le cœur de l'empire. Au 1er millénaire, l'arrivée massive de tribus indo-européennes a poussé les élamites à se replier vers Suse, qui a été longtemps unie à Ansan comme capitale de l'Élam. C’est seulement à partir du 1er millénaire que l’Elam est réduit à la Susiane jusqu’au Golfe persique au sud et aux premiers contreforts de Zagros à l’est. Et c’est à cette même époque, nommée, néo-élamite, qu’Elam est associé aux conflits qui opposaient Babyloniens et Assyriens (F. Vallat, 1998, p. 301-313, “The History of Elam,” Encyclopaedia Iranica,  VIII/3 ; Dictionnaire de la civilisation mésopotamienne 2002).	
202	24473					époque méso-élamite				Médio-élamite	Méso-élamite	période médio-élamite	période méso-élamite				Dynastie des Igehalkides	Dynastie des Kidinuides	Dynastie des Shutrukides														Mesoelamita(es)	Meso-elamita(it)	Middle Elamite Period(en)	mittelelamische Zeit(de)	عيلامي وسيط(ar)		vers 1500 à 1100 av. J.-C.	
203	24474					époque néo-élamite				Néo-élamite							Empire perse																Neoelamita(es)	Neo-elamita(it)	Neo-Elamite Period(en)	neuelamische Zeit(de)	عيلامي حديث(ar)		vers 1100 à 539 av. J.-C.	
204	155986						Néo-élamite I																																	
205	155987						Néo-élamite II																																	
206	155988						Néo-élamite III																																	
207	24472					époque paléo-élamite				Paléo-élamite							Dynastie d'Awan	Dynastie de Simashki	Dynastie des sukkalmah														altelamische Zeit(de)	Old Elamite Period(en)	Paleoelamita(es)	Paleo-elamita(it)	عيلامي قديم(ar)		vers 2500 à 1500 av. J.-C.	
208	24471					époque proto-élamite				période proto-élamite							Suse III																protoelamische Zeit(de)	Protoelamita(es)	Proto-elamita(it)	Proto-Elamite Period(en)	بداية عيلامي(ar)		vers 3100 à 2900 av. J.-C.	
209	3178				époque médio-assyrienne					Médio-assyrien	période médio-assyrienne						Salmanasar 1	Teglath-phalasar 1	Tukulti-ninurta 1	Bronze final	Bronze récent	Adad-nirari 1	Assur-uballit	Assurnasirpal 1									Medio impero assiro(it)	Midden-Assyrische periode(nl)	Middle Assyrian Period(en)	Mittelassyrische Zeit(de)	Período medio asirio(es)	الامبراطورية الآشورية الأولى(ar)	La destruction de Babylone par les Hittites en 1595 av. J.-C. conduit à la séparation de la Mésopotamie en deux ensembles : la Babylonie, en basse Mésopotamie et l’Assyrie au nord. L'histoire politique de l'Assyrie en tant qu'État territorial est divisée en deux phases, appelées médio- et néo-assyriennes. La période médio-assyrienne s'étend de 1365 à 1076 av. J.-C.	
210	155989				époque médio-babylonienne																																		La destruction de Babylone par les Hittites en 1595 av. J.-C. (fin de la période paléo-babylonienne) conduit à la séparation de la Mésopotamie en deux ensembles : la Babylonie, en basse Mésopotamie, et l’Assyrie au nord. La période médio-babylonienne inclut la dynastie cassite (1595-1155 av. J.-C.) et une période troublée et mal documentée, dite post-cassite, (1155-729 av. J.-C.) pendant laquelle des populations araméennes et chaldéennes s’installent en Babylonie (Dictionnaire de la civilisation mésopotamienne 2002).	
211	3176					période cassite				époque cassite	époque kassite	période kassite					IIIe dynastie de Babylone	Bronze final	Bronze récent														Kassitenzeit(de)	Kassite Period(en)	Kassitische periode(nl)	Período casita(es)	Periodo cassita(it)	فترة الحكم الكيشي(ar)	Période où la dynastie cassite s’installe sur le trône de Babylone entre la fin de dynastie d’Hammurabi en 1595 av. J.-C. et l’invasion élamite en 1155 av. J.-C.	
212	155990					période post-cassite				époque post-cassite	époque post-kassite	période post-kassite					Seconde dynastie des Pays de la Mer	Dynastie de Bazi	VIIe dynastie de Babylone	Seconde dynastie d'Isin																			De 1155-729 av. J.-C. Après les invasions élamites et la chute de la Dynastie cassite, une forme de pouvoir royal se reconstitua en Babylonie autour de la ville d’Isin, la second dynastie d’Isin (1154-1027 av. J.-C.). À la fin de cette dynastie, la Babylonie est exposée aux incursions araméennes. La seconde dynastie d’Isin disparait et plusieurs dynasties de durées réduites y succèdent : Pays de la Mer, Bazi, 9ème dynastie de Babylone, d’autres dynastie sans nom… (Dictionnaire de la civilisation mésopotamienne 2002).	
213	3066				époque néo-assyrienne					Empire néo-assyrien	période néo-assyrienne						Salmanasar 3	Salmanasar 5	Sargon 2	Sennachérib	Shamshi-Adad 5	Sémiramis	Teglath-phalasar 3	Tukulti-ninurta 2	âge du Fer	Adad-nirari 2	Adad-nirari 3	Assarhaddon	Assur-dan 2	Assurbanipal	Assurnazirpal 2		Imperio neoasirio(es)	Impero neoassiro(it)	Neo-Assyrian Empire(en)	Neo-Assyrische Rijk(nl)	Neuassyrische Reich(de)	الامبراطورية الآشورية الحديثة(ar)	De 911 à 612 av. J.-C. - Bien qu'il n'y ait pas de rupture radicale avec la période précédente, le roi Tiglath-phalazar 1er (11141076) est considéré comme le dernier grand roi médio-assyrien. Après son règne, l’Assyrie a subi les conséquences des invasions araméennes et perd la région de haute Mésopotamie. La reconquête de ce territoire fut menée par Adad-nêrârî II et achevée par Tukultî-Ninurta II et Assurnasirpal II. (Dictionnaire de la civilisation mésopotamienne, 2002).	
214	3067				époque néo-babylonienne					Empire néo-babylonien							Xe dynastie de Babylone	âge du Fer															Imperio neobabilónico(es)	Impero neobabilonese(it)	Neo-Babylonian Empire(en)	Neo-Babylonische Rijk(nl)	Neubabylonische Reich(de)	الامبراطورية البابلية الحديثة(ar)	La période néo-babylonienne (612 à 539 av. J.-C.) représente la dernière dynastie autonome en Mésopotamie, avant l'intégration de la Babylonie dans les empires achéménide puis hellénistique. Les règnes de six rois se succèdent à Babylone : Nabopolassar (602-605) ; Nabuchodonosor II (604-562) ; Evil-Merodach (561-560) ; Neriglissar (559-556) ; Labashi-Mardukh (556) ; Nabonide (555-539). En 539 Cyrus entre en Babylonie. (Civilisations of the Ancient Near East, 1995, p. 819 ; Dictionnaire de la civilisation mésopotamienne, 2002).	
215	3065				époque néo-sumérienne					Our III	période néo-sumérienne	Renaissance sumérienne	Ur III				Bronze moyen	Troisième dynastie d'Ur															Imperio neo-sumerio(es)	Impero neosumerico(it)	Neo-Sumerian Empire(en)	Neo-Sumerische Rijk(nl)	Neusumerisches Reich(de)	الامبراطورية السومرية الحديثة(ar)	Le terme « Néo-Sumérien » désigne la période de la deuxième dynastie de Lagash (dynastie de Gudia, 2100 av. J.-C.) et celle de la troisième dynastie d'Ur (2112-2004 av. J.-C.) (Charpin D. 1995, 807-812, The History of Ancient Mesopotamia: An Overview, in: Civilizations of the Ancient Near East).	
216	3175				époque paléo-assyrienne					Paléo-assyrien	période assyrienne ancienne						Shamshi-Adad 1	Bronze moyen															Altassyrische Zeit(de)	Impero assiro antico(it)	Old Assyrian Period(en)	Oud-Assyrische periode(nl)	Período asirio antiguo(es)	العصر الآشوري القديم(ar)	La période dite paléo-assyrienne s’étend de la chute de l'empire d'Ur III à la fin du règne d'Isme-Dagan où la ville d'Assur passe dans les mains d'une dynastie autochtone (d’environ 1950 à 1750 av. J.-C.). Pendant cette période, il n'existait pas d'État territorial assyrien proprement-dit, mais une Cité-État, car la domination politique était restreinte à la ville d'Assur et ses environs. Les souverains ayant régné sur l’Assur sont : Puzur-Assur 1er, Salim-ahum, Ilu-summa, Erisum 1er, Ikûnum, Sargon 1er, Puzur-Assur II, Narâm-Sîn, Erisum II, Samsî-Addu, Isme-Dagan (Dictionnaire de la Civilisation Mésopotamienne, 2002).	
217	2976				époque paléo-babylonienne					Ancien Empire babylonien	Paléo-babylonien	période paléo-babylonienne					période d'Isin-Larsa	Bronze moyen															Altbabylonisches Reich(de)	Antiguo Imperio babilónico(es)	Babylonian Old Empire(en)	Oud-Babylonische Rijk(nl)	Periodo antico babilonese(it)	الامبراطورية البابلية القديمة(ar)	La période paléo-babylonienne s’étend de la chute d'Ur IIl jusqu' à la fin de la première dynastie de Babylone (1894 à 1595 av. J.-C.). Les rois de la première dynastie de Babylone sont : Sùmû-abum, Sûmû-la-El, Sabium, Âpil-Sîn, Sîn-rnuballit, Harnmurabï, Samsu-iluna, Abî-esuh, Ammi-ditana, Arnmi-saduqa, Samsu-ditana. Le règne d’Hammurabi (1792-1750 av. J.-C.) et celui de son fils Samsu-Iluna (1749 -1712 av. J.-C.) marquent l’apogée du royaume de Babylone.(Dictionnaire de la civilisation mésopotamienne, 2002).	
218	177705				époque phénicienne																																		S'utilise aussi bien pour la Phénicie que pour les implantations phéniciennes en Méditerranée.	
219	177706					époque punique				époque carthaginoise																														
220	3142				Ninive 5												Bronze ancien																Nineveh 5(en)	Ninive 5(it)	Ninive 5(nl)	Nínive 5(es)	Ninive-5-Zeit(de)	نينوى 5(ar)	Ninive se situe sur la rive est du Tigre près de la ville de Mossul. La plus ancienne occupation du site s’étend du IVe au IIIe millénaire av. J.-C. Cette période est divisée en cinq niveaux. Le niveau V (3200-2500 av. J.-C.) caractérise un faciès culturel qui s’est répandu sur le nord de la Mésopotamie pendant la première moitié du IIIe millénaire. (Dictionnaire de la civilisation mésopotamienne, 2002).	
221	156002				période d'Isin-Larsa												époque paléo-babylonienne	Première dynastie de Babylone																					Phase de l'histoire de la Mésopotamie antique, qui s'étend entre la fin de la troisième dynastie d'Ur et la conquête de la Mésopotamie par le roi Hammurabi de Babylone. Suivant la datation conventionnelle, approximative, cette période débute en 2004 av. J.-C. et s'achève en 1763 av. J.-C. Elle constitue la première partie de la période paléo-babylonienne (2004-1595 av. J.-C.), la seconde étant la période de domination de la première dynastie de Babylone. (Wikipédia)	
222	155991				période d'Obeid												Obeid culture																Obed-Zeit(de)	periodo de El Obeid(es)	Ubaid period(en)				Etape protohistorique du développement de la Mésopotamie qui va d'environ 6500 à 3750 av. J.-C. (Wikipédia). - Bertrand Lafont, Aline Tenu, Philippe Clancier et Francis Joannès, Mésopotamie : De Gilgamesh à Artaban (3300-120 av. J.-C.), Paris, 2017.	
223	155993					Obeid 0																																		
224	155999					Obeid du Nord																																		
225	156000						Obeid du Nord ancien																																	
226	156001						Obeid du Nord récent																																	
227	155994					Obeid I																																		
228	155995					Obeid II																																		
229	155996					Obeid III											Choga Mami transitional																							
230	155997					Obeid IV																																		
231	155998					Obeid V																																		
